DIM,Task,APPROVAL,21-Nov,21-Dec,22-Jan,22-Feb,22-Mar,22-Apr,22-May,22-Jun,22-Jul,22-Aug,22-Sep,22-Oct,22-Nov,22-Dec,23-Jan,23-Feb
Technical,TASK_T0863,Completed,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0862,Completed,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0260,Completed,0.65,0.62,0.59,0.59,0.68,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0572,Completed,41.25,39.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0376,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,128.66,102.38,97.5,97.5,129.07,112.23,79.23,87.15,43.82,47.99,45.9,43.82,45.9,8.46,7.88,7.5
Remaining,,,36.34,55.12,52.5,52.5,43.43,37.77,70.77,77.85,113.68,124.51,119.1,113.68,119.1,141.54,149.63,142.5
Technical,TASK_T0010,Completed,0,0,0,0,22.12,19.23,19.23,21.15,20.19,22.12,21.15,20.19,21.15,0.96,0,0
Technical,TASK_T0438,Completed,8.25,7.88,7.5,7.5,8.63,7.5,7.5,8.25,0,0,0,0,0,0,0,0
Technical,TASK_T0962,Completed,21.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0446,Completed,36.3,34.65,33,33,37.95,33,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0992,Completed,33,31.5,30,30,34.5,30,30,33,0,0,0,0,0,0,0,0
Technical,TASK_T0989,Completed,16.5,15.75,15,15,17.25,15,15,16.5,15.75,17.25,16.5,15.75,16.5,0,0,0
Technical,TASK_T0148,Completed,8.25,7.88,7.5,7.5,8.63,7.5,7.5,8.25,7.88,8.63,8.25,7.88,8.25,7.5,7.88,7.5
Technical,TASK_T0444,Completed,4.95,4.73,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0258,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,157.5,150,150,172.5,150,150,82.5,0,0,0,0,0,0,0,0
Remaining,,,0,0,0,0,0,0,0,82.5,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0304,Completed,165,157.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0113,Partial,0,0,150,150,172.5,150,150,82.5,0,0,0,0,0,0,0,0
EMP_0050,,,,,,,,,,,,,,,,,,
Contracted Hours,,,120,90,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,82.5,93.15,121.5,121.5,114.97,16.5,7.42,0,0,0,0,0,0,0,0,0
Remaining,,,37.5,-3.15,28.5,28.5,57.53,133.5,142.57,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0434,Completed,82.5,78.75,75,75,75,0,0,0,0,0,0,0,0,0,0,0
Technical,,Completed,0,4.5,30,30,21,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0951,Completed,0,9.9,16.5,16.5,18.98,16.5,7.42,0,0,0,0,0,0,0,0,0
EMP_0116,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,446.22,440.9,399.62,352.3,249.9,217.3,82.3,65.89,39.38,0,0,0,0,0,0,0
Remaining,,,-281.22,-283.4,-249.62,-202.3,-77.4,-67.3,67.7,99.11,118.13,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0739,Completed,41.25,39.38,37.5,37.5,43.13,37.5,37.5,41.25,39.38,0,0,0,0,0,0,0
Technical,TASK_T0808,Completed,148.5,141.75,135,135,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0811,Completed,148.5,141.75,135,135,155.25,135,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0821,Completed,74.37,70.99,47.32,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0826,Completed,33.6,47.04,44.8,44.8,51.52,44.8,44.8,24.64,0,0,0,0,0,0,0,0
EMP_0140,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0725,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,123.75,152.55,163.5,175.05,113.78,96,84.45,82.5,78.75,86.25,82.5,78.75,82.5,75,78.75,75
Remaining,,,41.25,4.95,-13.5,-25.05,58.72,54,65.55,82.5,78.75,86.25,82.5,78.75,82.5,75,78.75,75
Technical,TASK_T0145,Completed,0,15.75,30,30,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0138,Completed,41.25,47.25,45,45,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0689,Completed,0,10.8,13.5,13.5,3.37,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0144,Completed,82.5,78.75,75,75,86.25,75,75,82.5,78.75,86.25,82.5,78.75,82.5,75,78.75,75
Technical,TASK_T0143,Completed,0,0,0,11.55,24.15,21,9.45,0,0,0,0,0,0,0,0,0
EMP_0647,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0655,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0690,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,112.5,142.5,142.5,165,142.5,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,218.25,139.5,156.75,159.75,192.75,85.5,75,33,0,0,0,0,0,0,0,0
Remaining,,,-53.25,-27,-14.25,-17.25,-27.75,57,75,132,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0726,Completed,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0971,Completed,66,54,60,60,69,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0970,Completed,8.25,11.25,14.25,21.38,24.75,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0304,Completed,78,27,30,28.5,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0112,Partial,57.75,47.25,52.5,49.87,99,85.5,75,33,0,0,0,0,0,0,0,0
EMP_0134,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,271.6,236.76,30,30,6,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,-106.6,-79.26,120,120,166.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0956,Completed,165,157.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0130,Completed,41.25,16.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0977,Completed,32.35,30.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0258,Completed,33,31.5,30,30,6,0,0,0,0,0,0,0,0,0,0,0
EMP_0054,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,15,15,15,0.75,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,142.5,135,135,171.75,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0719,Completed,0,15,15,15,0.75,0,0,0,0,0,0,0,0,0,0,0
EMP_0621,,,,,,,,,,,,,,,,,,
Contracted Hours,,,0,157.5,150,150,172.5,150,157.5,165,157.5,150,0,0,0,0,0,0
Allocated Hours,,,0,157.5,150,150,172.5,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,0,0,0,0,0,150,157.5,165,157.5,150,0,0,0,0,0,0
Technical,TASK_T0436,Completed,0,157.5,150,150,172.5,0,0,0,0,0,0,0,0,0,0,0
EMP_0066,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,4.72,14.17,25.5,25.13,17.25,4.5,0,0,0,0,0,0,0,0,0,0
Remaining,,,160.28,143.32,124.5,124.88,155.25,145.5,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0757,Completed,4.72,14.17,13.5,10.12,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0750,Completed,0,0,12,15,17.25,4.5,0,0,0,0,0,0,0,0,0,0
EMP_0514,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,7.5,0,0,0,0,0,0,0,0,0,0
Allocated Hours,,,165,157.5,155.25,150,129.38,7.5,0,0,0,0,0,0,0,0,0,0
Remaining,,,0,0,-5.25,0,43.13,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0139,Completed,123.75,118.13,112.5,112.5,129.38,7.5,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0146,Completed,41.25,39.38,37.5,37.5,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0140,Completed,0,0,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0525,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,106.7,195.85,259.09,255.36,324.3,264.6,274.5,227.7,173.25,189.75,181.5,173.25,181.5,93,163.8,21
Remaining,,,58.3,-38.35,-109.09,-105.36,-151.8,-114.6,-124.5,-62.7,-15.75,-17.25,-16.5,-15.75,-16.5,57,-6.3,129
Technical,TASK_T0151,Completed,0,93.6,144,144,165.6,144,144,158.4,151.2,165.6,158.4,151.2,158.4,72,141.75,0
Technical,TASK_T0921,Completed,4.4,4.6,4.09,0.36,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0048,Completed,0,0,18,18,20.7,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0992,Completed,16.5,15.75,15,15,17.25,15,15,16.5,0,0,0,0,0,0,0,0
Technical,TASK_T0849,Completed,62.7,59.85,57,57,65.55,17.1,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0144,Completed,23.1,22.05,21,21,24.15,21,21,23.1,22.05,24.15,23.1,22.05,23.1,21,22.05,21
Technical,TASK_T0516,Completed,0,0,0,0,31.05,67.5,94.5,29.7,0,0,0,0,0,0,0,0
EMP_0193,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,98.25,189,161.25,150,159,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,66.75,-31.5,-11.25,0,13.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0224,Completed,8.25,7.88,15,15,17.25,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0856,Completed,33,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0037,Completed,8.25,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0873,Completed,8.25,7.88,4.5,15,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0436,Completed,40.5,141.75,141.75,120,141.75,0,0,0,0,0,0,0,0,0,0,0
EMP_0312,,,,,,,,,,,,,,,,,,
Contracted Hours,,,148.5,141.75,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,256.25,236.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,-107.75,-94.62,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0255,Completed,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0760,Completed,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0307,Completed,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0402,Completed,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0303,Completed,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0880,Completed,16.5,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0783,Completed,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0142,Completed,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0456,Completed,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0875,Completed,8.25,7.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0436,Completed,182.5,178.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0304,,,,,,,,,,,,,,,,,,
Contracted Hours,,,156.75,149.63,142.5,142.5,163.87,142.5,142.5,156.75,149.63,163.87,156.75,149.63,156.75,142.5,149.63,142.5
Allocated Hours,,,219.95,313.75,292.29,289.29,271.33,190.29,190.29,209.32,199.8,218.83,180.99,151.2,158.4,144,151.2,144
Remaining,,,-63.2,-164.13,-149.79,-146.79,-107.45,-47.79,-47.79,-52.57,-50.18,-54.95,-24.24,-1.57,-1.65,-1.5,-1.57,-1.5
Technical,TASK_T0151,Completed,0,93.6,144,144,165.6,144,144,158.4,151.2,165.6,158.4,151.2,158.4,144,151.2,144
Technical,TASK_T0921,Completed,4.4,4.6,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0046,Completed,28.33,27.04,25.75,25.75,29.61,25.75,25.75,28.33,27.04,29.61,0,0,0,0,0,0
Technical,,Completed,66,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0927,Completed,12.32,21.56,20.54,20.54,23.62,20.54,20.54,22.59,21.56,23.62,22.59,0,0,0,0,0
Technical,TASK_T0576,Completed,82.5,78.75,75,75,52.5,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0847,Completed,26.4,25.2,24,24,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0395,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,44.55,69.53,66.6,27,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,120.45,87.97,83.4,123,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0760,Completed,18.15,17.32,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0902,Completed,26.4,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0023,Completed,0,39,60,27,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0349,,,,,,,,,,,,,,,,,,
Contracted Hours,,,160.5,133.87,127.5,127.5,146.63,127.5,127.5,140.25,133.87,146.63,140.25,133.87,140.25,127.5,133.87,127.5
Allocated Hours,,,6.6,36.5,51.3,51.3,35.02,30,30,33,31.5,34.5,33,22.5,0,0,0,0
Remaining,,,153.9,97.37,76.2,76.2,111.6,97.5,97.5,107.25,102.37,112.13,107.25,111.37,140.25,127.5,133.87,127.5
Technical,TASK_T0697,Completed,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0196,Completed,0,21,30,30,34.5,30,30,33,31.5,34.5,33,22.5,0,0,0,0
Technical,TASK_T0018,Completed,0,15.5,21.3,21.3,0.53,0,0,0,0,0,0,0,0,0,0,0
EMP_0090,,,,,,,,,,,,,,,,,,
Contracted Hours,,,176,168,160,160,184,160,160,176,168,184,176,168,176,160,168,160
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,176,168,160,160,184,160,160,176,168,184,176,168,176,160,168,160
EMP_0552,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0539,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,111.81,133.13,139.13,157.13,18.75,0.75,0,0,0,0,0,0,0,0,0,0
Remaining,,,53.19,24.38,10.88,-7.13,153.75,149.25,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0520,Completed,5.25,7.88,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0168,Completed,0,0,0,22.5,9.38,0.38,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0038,Completed,0,0,0,22.5,9.38,0.38,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0041,Completed,5.3,15.75,15,15,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0042,Completed,6.75,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0964,Completed,11.25,31.5,30,21,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0037,Completed,0,15,30,30,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0035,Completed,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0499,Completed,11.25,7.88,7.5,5.25,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0043,Completed,24.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0753,Completed,8.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0046,Completed,16.5,7.88,15,15,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0854,Completed,4.13,7.88,7.5,7.13,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0236,Completed,3,15.75,15,10.5,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0047,Completed,12.38,7.88,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0049,Completed,0,0,15,8.25,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0328,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,146.25,144,137.25,135,135,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,18.75,13.5,12.75,15,37.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0434,Completed,49.5,47.25,45,45,45,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0435,Completed,49.5,47.25,45,45,45,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0436,Completed,47.25,49.5,47.25,45,45,0,0,0,0,0,0,0,0,0,0,0
EMP_0348,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,420.75,401.63,270,270,292.5,150,150,0,0,0,0,0,0,0,0,0
Remaining,,,-255.75,-244.13,-120,-120,-120,0,0,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0115,Completed,123.75,118.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0435,Completed,132,126,120,120,120,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0349,Completed,165,157.5,150,150,172.5,150,150,0,0,0,0,0,0,0,0,0
EMP_0124,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,103.5,96.3,4.5,4.5,3.15,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,61.5,61.2,145.5,145.5,169.35,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0132,Completed,16.5,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0400,Completed,0,4.05,4.5,4.5,3.15,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0399,Completed,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0302,Completed,82.5,78.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0770,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,24.15,13.85,11.7,19.8,24.15,10.28,1.5,0.6,0,0,0,0,0,0,0,0
Remaining,,,140.85,143.65,138.3,130.2,148.35,139.72,148.5,164.4,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0227,Completed,0,0,11.7,19.5,22.43,8.78,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0199,Completed,7.65,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0242,Completed,0,0,0,0.3,1.73,1.5,1.5,0.6,0,0,0,0,0,0,0,0
Technical,TASK_T0019,Completed,16.5,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0523,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,17.74,17.31,11.25,0.6,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,147.26,140.19,138.75,149.4,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0134,Completed,5.42,4.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0921,Completed,12.32,12.88,11.25,0.6,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0479,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,170.21,190.22,96.24,109.74,96.2,34.74,19.74,10.86,0,0,0,0,0,0,0,0
Remaining,,,-5.21,-32.72,53.76,40.26,76.3,115.26,130.26,154.14,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0469,Completed,0,0,16.5,30,34.5,15,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0782,Completed,33,31.5,30,30,34.5,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0138,Completed,66,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0449,Completed,0,12,15,15,3.75,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0560,Completed,0,15.75,15,15,0.75,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0847,Completed,21.71,20.72,19.74,19.74,22.7,19.74,19.74,10.86,0,0,0,0,0,0,0,0
Technical,TASK_T0462,Completed,49.5,47.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0022,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,275.4,259.58,351.3,217.88,181.13,157.5,75,82.5,78.75,86.25,82.5,0,0,0,0,0
Remaining,,,-110.4,-102.08,-201.3,-67.88,-8.63,-7.5,75,82.5,78.75,86.25,82.5,157.5,165,150,157.5,150
Technical,TASK_T0263,Completed,16.5,15.75,0,6,8.63,7.5,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0002,Completed,67.5,118.13,112.5,61.88,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0003,Completed,82.5,21.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0262,Completed,16.5,15.75,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0264,Completed,92.4,88.2,79.8,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0397,Partial,0,0,75,75,86.25,75,75,82.5,78.75,86.25,82.5,0,0,0,0,0
Technical,TASK_T0427,Partial,0,0,75,75,86.25,75,0,0,0,0,0,0,0,0,0,0
EMP_0592,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,116.33,162.82,112.5,180,207,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Remaining,,,48.67,-5.32,37.5,-30,-34.5,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0740,Completed,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0157,Completed,0,129.6,81,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0446,Completed,33,31.5,30,30,34.5,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0026,Completed,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0444,Completed,29.32,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0516,Completed,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0260,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,82.5,66.15,57,150,172.5,150,150,165,157.5,172.5,0,0,0,0,0,0
Remaining,,,82.5,91.35,93,0,0,0,0,0,0,0,165,157.5,165,150,157.5,150
Technical,TASK_T0157,Completed,0,0,3,60,69,60,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0159,Completed,0,66.15,54,90,103.5,90,150,165,157.5,172.5,0,0,0,0,0,0
Technical,TASK_T0969,Completed,82.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0746,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,156.75,144.38,159,173.75,166.75,138,105,115.5,110.25,103.5,16.5,15.75,16.5,15,15.75,15
Remaining,,,8.25,13.13,-9,-23.75,5.75,12,45,49.5,47.25,69,148.5,141.75,148.5,135,141.75,135
Technical,TASK_T0736,Completed,0,0,0,15,17.25,15,15,16.5,15.75,17.25,16.5,15.75,16.5,15,15.75,15
Technical,TASK_T0511,Completed,8.25,7.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0513,Completed,8.25,7.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0164,Completed,0,0,0,8,11.5,3,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0144,Completed,0,26.25,75,75,86.25,75,75,82.5,78.75,86.25,0,0,0,0,0,0
Technical,TASK_T0425,Completed,8.25,7.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0980,Completed,0,0,16.5,30,34.5,30,0,0,0,0,0,0,0,0,0,0
