DIM,Task,APPROVAL,21-Nov,21-Dec,22-Jan,22-Feb,22-Mar,22-Apr,22-May,22-Jun,22-Jul,22-Aug,22-Sep,22-Oct,22-Nov,22-Dec,23-Jan,23-Feb
Allocated Hours,,,138.68,115.2,4.72,16.98,22.9,19.39,9.22,9.8,7.88,8.63,8.25,7.88,8.25,7.5,0,0
Remaining,,,26.32,42.3,145.28,133.02,149.6,130.61,140.78,155.2,149.63,163.88,156.75,149.63,156.75,142.5,157.5,150
Technical,TASK_T0383,Completed,20.63,1.8,1.72,1.72,1.98,1.72,1.72,1.55,0,0,0,0,0,0,0,0
Technical,TASK_T0255,Completed,2.55,3.15,3,3,0.6,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0263,Completed,0,0,0,8.14,11.69,10.17,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0956,Completed,115.5,110.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0318,Completed,0,0,0,4.13,8.63,7.5,7.5,8.25,7.88,8.63,8.25,7.88,8.25,7.5,0,0
EMP_0568,,,,,,,,,,,,,,,,,,
Contracted Hours,,,150,112.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,157.5,150,156,181.13,157.5,157.5,173.25,165.38,181.13,173.25,165.38,173.25,157.5,165.38,157.5
Remaining,,,-15,-45,0,-6,-8.63,-7.5,-7.5,-8.25,-7.88,-8.63,-8.25,-7.88,-8.25,-7.5,-7.88,-7.5
Technical,TASK_T0437,Completed,0,0,0,6,8.63,7.5,7.5,8.25,7.88,8.63,8.25,7.88,8.25,7.5,7.88,7.5
Technical,TASK_T0933,Completed,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0438,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,157.5,150,246,310.5,270,195,214.5,126,138,132,126,132,120,126,120
Remaining,,,0,0,0,-96,-138,-120,-45,-49.5,31.5,34.5,33,31.5,33,30,31.5,30
Technical,TASK_T0437,Completed,0,0,0,96,138,120,120,132,126,138,132,126,132,120,126,120
Technical,TASK_T0438,Completed,165,157.5,150,150,172.5,150,75,82.5,0,0,0,0,0,0,0,0
EMP_0249,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,157.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,0,0,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0740,Completed,165,157.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0363,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,178.5,157.5,150,150,172.5,150,150,0,7.88,0,0,0,0,0,0,0
Remaining,,,-13.5,0,0,0,0,0,0,165,149.63,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0113,Completed,52.5,157.5,150,150,172.5,150,150,0,0,0,0,0,0,0,0,0
Technical,TASK_T0540,Completed,126,0,0,0,0,0,0,0,7.88,0,0,0,0,0,0,0
EMP_0169,,,,,,,,,,,,,,,,,,
Contracted Hours,,,150,120,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,202.43,167.42,172.5,190.5,198.38,142.5,52.5,57.75,55.13,60.38,57.75,55.13,57.75,52.5,23.63,22.5
Remaining,,,-52.43,-47.42,-22.5,-40.5,-25.88,7.5,97.5,107.25,102.38,112.13,107.25,102.38,107.25,97.5,133.88,127.5
Technical,TASK_T0422,Completed,75,60,75,75,86.25,75,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0437,Completed,0,0,0,18,25.88,22.5,22.5,24.75,23.63,25.88,24.75,23.63,24.75,22.5,23.63,22.5
Technical,TASK_T0006,Completed,0,0,15,15,17.25,15,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0421,Completed,15,12,15,15,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0792,Completed,31.5,27.75,15,15,17.25,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0418,Completed,41.25,39.38,30,30,34.5,30,30,33,31.5,34.5,33,31.5,33,30,0,0
Technical,TASK_T0419,Completed,15,6,7.5,7.5,17.25,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0061,Completed,16.5,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0420,Completed,8.18,6.55,15,15,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0795,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,142.5,141.75,133.5,105,222.53,193.5,165,181.5,173.25,51.75,49.5,47.25,42.75,0,0,0
Remaining,,,22.5,15.75,16.5,45,-50.03,-43.5,-15,-16.5,-15.75,120.75,115.5,110.25,122.25,150,157.5,150
Technical,TASK_T0459,Completed,0,0,0,0,32.77,28.5,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0502,Completed,115.5,110.25,105,105,51.75,45,45,49.5,47.25,51.75,49.5,47.25,42.75,0,0,0
Technical,TASK_T0516,Completed,0,0,0,0,138,120,120,132,126,0,0,0,0,0,0,0
Technical,TASK_T0451,Completed,10.5,31.5,28.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0461,Completed,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0486,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,0,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0740,Completed,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
