Employee,Cost
EMP_3228,14.74822519
EMP_3229,9.034966147
EMP_3230,9.034966147
EMP_3231,10.11514073
EMP_3232,7.435543875
EMP_3233,5.072019591
EMP_3234,7.064260668
EMP_3235,10.34363574
EMP_3236,11.60855469
EMP_3237,7.887198264
EMP_3238,5.09195065
EMP_3239,10.34363574
EMP_3240,6.076105172
EMP_3241,14.79236358
EMP_3242,5.592189126
EMP_3243,14.74822519
EMP_3244,9.034966147
EMP_3245,7.887198264
EMP_3246,5.09195065
EMP_3247,14.74822519
EMP_3248,7.887198264
EMP_3249,14.78355332
EMP_3250,14.79236358
EMP_3251,7.38832083
EMP_3252,7.887198264
EMP_3253,7.595735197
EMP_3254,14.59491431
EMP_3255,14.4036382
EMP_3256,14.61308375
EMP_3257,5.864863447
EMP_3258,14.79236358
EMP_3259,9.034966147
EMP_3260,13.07424216
EMP_3261,5.450710168
EMP_3262,8.746742319
EMP_3263,14.78355332
EMP_3264,14.4036382
EMP_3265,10.34363574
EMP_3266,13.07424216
EMP_3267,7.595735197
EMP_3268,11.15450122
EMP_3269,7.435543875
EMP_3270,5.072019591
EMP_3271,7.404007889
EMP_3272,7.435543875
EMP_3273,7.38832083
EMP_3274,13.10748609
EMP_3275,14.59491431
EMP_3276,7.595735197
EMP_3277,5.450710168
EMP_3278,5.09195065
EMP_3279,9.024729155
EMP_3280,7.404007889
EMP_3281,7.435543875
EMP_3282,13.24699305
EMP_3283,5.592189126
EMP_3284,13.00155201
EMP_3285,5.592189126
EMP_3286,14.4036382
EMP_3287,5.864863447
EMP_3288,6.076105172
EMP_3289,11.15450122
EMP_3290,11.75799412
EMP_3291,14.78355332
EMP_3292,7.266257001
EMP_3293,14.59491431
EMP_3294,13.24699305
EMP_3295,7.71497065
EMP_3296,7.71497065
EMP_3297,11.15450122
EMP_3298,7.435543875
EMP_3299,14.79236358
EMP_3300,10.11514073
EMP_3301,5.072019591
EMP_3302,11.60855469
EMP_3303,5.450710168
EMP_3304,7.71497065
EMP_3305,11.75799412
EMP_3306,5.09195065
EMP_3307,10.34363574
EMP_3308,7.38832083
EMP_3309,7.38832083
EMP_3310,5.072019591
EMP_3311,7.595735197
EMP_3312,11.15450122
EMP_3313,5.450710168
EMP_3314,5.09195065
EMP_3315,5.592189126
EMP_3316,5.450710168
EMP_3317,13.10748609
EMP_3318,5.864863447
EMP_3319,7.064260668
EMP_3320,5.864863447
EMP_3321,8.746742319
EMP_3322,5.864863447
EMP_3323,6.076105172
EMP_3324,7.38832083
EMP_3325,5.848103943
EMP_3326,11.60855469
EMP_3327,13.07424216
EMP_3328,9.024729155
EMP_3329,7.71497065
EMP_3330,10.34363574
EMP_3331,14.79236358
EMP_3332,8.746742319
EMP_3333,9.034966147
EMP_3334,14.79236358
EMP_3335,9.034966147
EMP_3336,14.4036382
EMP_3337,5.072019591
EMP_3338,14.4036382
EMP_3339,11.15450122
EMP_3340,7.887198264
EMP_3341,14.79236358
EMP_3342,13.00155201
EMP_3343,7.38832083
EMP_3344,5.848103943
EMP_3345,5.592189126
EMP_3346,5.712403877
EMP_3347,13.10748609
EMP_3348,9.034966147
EMP_3349,7.887198264
EMP_3350,13.10748609
EMP_3351,13.00155201
EMP_3352,11.75799412
EMP_3353,5.072019591
EMP_3354,8.746742319
EMP_3355,7.435543875
EMP_3356,5.864863447
EMP_3357,9.138376727
EMP_3358,7.595735197
EMP_3359,5.450710168
EMP_3360,5.712403877
EMP_3361,7.71497065
EMP_3362,7.38832083
EMP_3363,14.74822519
EMP_3364,13.07424216
EMP_3365,7.71497065
EMP_3366,13.24699305
EMP_3367,10.34363574
EMP_3368,7.435543875
EMP_3369,5.864863447
EMP_3370,5.712403877
EMP_3371,7.266257001
EMP_3372,7.887198264
EMP_3373,5.592189126
EMP_3374,7.71497065
EMP_3375,7.064260668
EMP_3376,7.266257001
EMP_3377,5.072019591
EMP_3378,5.848103943
EMP_3379,5.864863447
EMP_3380,7.404007889
EMP_3381,6.076105172
EMP_3382,7.064260668
EMP_3383,14.59491431
EMP_3384,5.864863447
EMP_3385,7.266257001
EMP_3386,13.10748609
EMP_3387,8.746742319
EMP_3388,7.595735197
EMP_3389,10.34363574
EMP_3390,5.592189126
EMP_3391,13.24699305
EMP_3392,5.592189126
EMP_3393,9.024729155
EMP_3394,9.034966147
EMP_3395,11.15450122
EMP_3396,11.60855469
EMP_3397,5.450710168
EMP_3398,14.61308375
EMP_3399,7.435543875
EMP_3400,9.024729155
EMP_3401,7.71497065
EMP_3402,14.79236358
EMP_3403,9.138376727
EMP_3404,7.887198264
EMP_3405,5.072019591
EMP_3406,7.38832083
EMP_3407,5.712403877
EMP_3408,7.595735197
EMP_3409,14.74822519
EMP_3410,9.034966147
EMP_3411,14.59491431
EMP_3412,14.4036382
EMP_3413,7.404007889
EMP_3414,14.79236358
EMP_3415,8.746742319
EMP_3416,14.59491431
EMP_3417,13.00155201
EMP_3418,9.138376727
EMP_3419,14.4036382
EMP_3420,14.61308375
EMP_3421,7.71497065
EMP_3422,14.4036382
EMP_3423,7.38832083
EMP_3424,14.74822519
EMP_3425,11.15450122
EMP_3426,14.61308375
EMP_3427,11.75799412
EMP_3428,9.234806887
EMP_3429,11.60855469
EMP_3430,5.450710168
EMP_3431,7.887198264
EMP_3432,6.076105172
EMP_3433,9.024729155
EMP_3434,7.435543875
EMP_3435,9.034966147
EMP_3436,5.09195065
EMP_3437,14.78355332
EMP_3438,7.266257001
EMP_3439,7.064260668
EMP_3440,13.24699305
EMP_3441,5.592189126
EMP_3442,5.072019591
EMP_3443,5.712403877
EMP_3444,9.024729155
EMP_3445,5.864863447
EMP_3446,13.07424216
EMP_3447,7.435543875
EMP_3448,13.07424216
EMP_3449,14.59491431
EMP_3450,5.864863447
EMP_3451,10.34363574
EMP_3452,7.266257001
EMP_3453,9.024729155
EMP_3454,7.404007889
EMP_3455,8.746742319
EMP_3456,5.072019591
EMP_3457,5.592189126
EMP_3458,8.746742319
EMP_3459,5.09195065
EMP_3460,6.076105172
EMP_3461,7.404007889
EMP_3462,14.74822519
EMP_3463,7.266257001
EMP_3464,10.34363574
EMP_3465,9.034966147
EMP_3466,9.234806887
EMP_3467,9.034966147
EMP_3468,13.00155201
EMP_3469,10.11514073
EMP_3470,5.592189126
EMP_3471,5.864863447
EMP_3472,7.38832083
EMP_3473,5.072019591
EMP_3474,7.38832083
EMP_3475,9.024729155
EMP_3476,5.072019591
EMP_3477,13.00155201
EMP_3478,13.10748609
EMP_3479,11.75799412
EMP_3480,14.4036382
EMP_3481,14.59491431
EMP_3482,5.09195065
EMP_3483,14.59491431
EMP_3484,14.59491431
EMP_3485,7.266257001
EMP_3486,7.595735197
EMP_3487,7.266257001
EMP_3488,5.450710168
EMP_3489,7.595735197
EMP_3490,14.4036382
EMP_3491,11.15450122
EMP_3492,11.60855469
EMP_3493,7.404007889
EMP_3494,5.09195065
EMP_3495,9.138376727
EMP_3496,9.024729155
EMP_3497,13.00155201
EMP_3498,9.034966147
EMP_3499,7.435543875
EMP_3500,9.234806887
EMP_3501,13.24699305
EMP_3502,7.404007889
EMP_3503,14.61308375
EMP_3504,7.595735197
EMP_3505,10.11514073
EMP_3506,5.072019591
EMP_3507,10.11514073
EMP_3508,7.38832083
EMP_3509,5.09195065
EMP_3510,11.60855469
EMP_3511,14.59491431
EMP_3512,7.71497065
EMP_3513,6.076105172
EMP_3514,5.864863447
EMP_3515,9.234806887
EMP_3516,14.61308375
EMP_3517,7.266257001
EMP_3518,9.234806887
EMP_3519,11.15450122
EMP_3520,13.10748609
EMP_3521,5.09195065
EMP_3522,7.064260668
EMP_3523,13.10748609
EMP_3524,5.712403877
EMP_3525,13.07424216
EMP_3526,14.59491431
EMP_3527,13.24699305
EMP_3528,5.592189126
EMP_3529,5.09195065
EMP_3530,5.864863447
EMP_3531,9.034966147
EMP_3532,9.024729155
EMP_3533,9.138376727
EMP_3534,5.09195065
EMP_3535,9.138376727
EMP_3536,7.435543875
EMP_3537,13.10748609
EMP_3538,11.15450122
EMP_3539,13.07424216
EMP_3540,6.076105172
EMP_3541,9.234806887
EMP_3542,10.11514073
EMP_3543,5.712403877
EMP_3544,5.712403877
EMP_3545,5.072019591
EMP_3546,14.79236358
EMP_3547,10.11514073
EMP_3548,5.592189126
EMP_3549,14.61308375
EMP_3550,13.00155201
EMP_3551,14.74822519
EMP_3552,14.74822519
EMP_3553,14.79236358
EMP_3554,5.864863447
EMP_3555,5.592189126
EMP_3556,9.234806887
EMP_3557,9.034966147
EMP_3558,9.024729155
EMP_3559,7.38832083
EMP_3560,7.435543875
EMP_3561,7.38832083
EMP_3562,5.450710168
EMP_3563,7.064260668
EMP_3564,9.034966147
EMP_3565,9.024729155
EMP_3566,7.435543875
EMP_3567,6.076105172
EMP_3568,9.024729155
EMP_3569,13.07424216
EMP_3570,14.61308375
EMP_3571,7.38832083
EMP_3572,9.138376727
EMP_3573,13.00155201
EMP_3574,8.746742319
EMP_3575,9.024729155
EMP_3576,7.595735197
EMP_3577,5.09195065
EMP_3578,13.10748609
EMP_3579,11.60855469
EMP_3580,14.4036382
EMP_3581,7.435543875
EMP_3582,10.34363574
EMP_3583,14.74822519
EMP_3584,7.064260668
EMP_3585,5.072019591
EMP_3586,14.61308375
EMP_3587,7.595735197
EMP_3588,7.435543875
EMP_3589,9.034966147
EMP_3590,8.746742319
EMP_3591,7.887198264
EMP_3592,11.60855469
EMP_3593,10.11514073
EMP_3594,5.848103943
EMP_3595,7.595735197
EMP_3596,13.10748609
EMP_3597,6.076105172
EMP_3598,5.592189126
EMP_3599,5.864863447
EMP_3600,5.848103943
EMP_3601,5.848103943
EMP_3602,6.076105172
EMP_3603,9.034966147
EMP_3604,10.11514073
EMP_3605,7.71497065
EMP_3606,9.138376727
EMP_3607,13.10748609
EMP_3608,13.07424216
EMP_3609,11.15450122
EMP_3610,5.864863447
EMP_3611,5.712403877
EMP_3612,13.10748609
EMP_3613,7.71497065
EMP_3614,7.38832083
EMP_3615,13.07424216
EMP_3616,7.404007889
EMP_3617,11.60855469
EMP_3618,7.435543875
EMP_3619,14.4036382
EMP_3620,9.024729155
EMP_3621,14.79236358
EMP_3622,7.71497065
EMP_3623,9.138376727
EMP_3624,11.60855469
EMP_3625,6.076105172
EMP_3626,5.712403877
EMP_3627,14.59491431
EMP_3628,5.592189126
EMP_3629,7.595735197
EMP_3630,13.24699305
EMP_3631,10.11514073
EMP_3632,5.450710168
EMP_3633,9.138376727
EMP_3634,9.138376727
EMP_3635,5.09195065
EMP_3636,5.450710168
EMP_3637,14.74822519
EMP_3638,11.60855469
EMP_3639,5.712403877
EMP_3640,9.024729155
EMP_3641,5.712403877
EMP_3642,9.024729155
EMP_3643,7.38832083
EMP_3644,7.595735197
EMP_3645,7.435543875
EMP_3646,5.450710168
EMP_3647,9.234806887
EMP_3648,5.450710168
EMP_3649,14.59491431
EMP_3650,7.404007889
EMP_3651,6.076105172
EMP_3652,7.404007889
EMP_3653,7.266257001
EMP_3654,13.10748609
EMP_3655,7.435543875
EMP_3656,14.78355332
EMP_3657,14.61308375
EMP_3658,11.75799412
EMP_3659,14.59491431
EMP_3660,7.595735197
EMP_3661,13.24699305
EMP_3662,11.75799412
EMP_3663,5.712403877
EMP_3664,8.746742319
EMP_3665,13.10748609
EMP_3666,5.864863447
EMP_3667,5.09195065
EMP_3668,10.34363574
EMP_3669,7.266257001
EMP_3670,9.138376727
EMP_3671,7.404007889
EMP_3672,7.266257001
EMP_3673,9.138376727
EMP_3674,5.072019591
EMP_3675,7.38832083
EMP_3676,5.09195065
EMP_3677,14.4036382
EMP_3678,10.11514073
EMP_3679,5.864863447
EMP_3680,5.848103943
EMP_3681,5.864863447
EMP_3682,14.79236358
EMP_3683,7.435543875
EMP_3684,5.848103943
EMP_3685,5.450710168
EMP_3686,5.592189126
EMP_3687,5.09195065
EMP_3688,9.024729155
EMP_3689,10.34363574
EMP_3690,9.234806887
EMP_3691,9.138376727
EMP_3692,7.595735197
EMP_3693,10.11514073
EMP_3694,7.38832083
EMP_3695,14.78355332
EMP_3696,14.74822519
EMP_3697,9.234806887
EMP_3698,5.712403877
EMP_3699,7.71497065
EMP_3700,5.450710168
EMP_3701,9.234806887
EMP_3702,11.75799412
EMP_3703,13.10748609
EMP_3704,11.15450122
EMP_3705,5.848103943
EMP_3706,5.450710168
EMP_3707,9.024729155
EMP_3708,7.38832083
EMP_3709,7.595735197
EMP_3710,14.79236358
EMP_3711,7.064260668
EMP_3712,8.746742319
EMP_3713,11.15450122
EMP_3714,5.072019591
EMP_3715,7.887198264
EMP_3716,7.404007889
EMP_3717,13.10748609
EMP_3718,7.71497065
EMP_3719,6.076105172
EMP_3720,11.60855469
EMP_3721,10.11514073
EMP_3722,13.10748609
EMP_3723,7.38832083
EMP_3724,13.10748609
EMP_3725,9.138376727
EMP_3726,5.848103943
EMP_3727,7.887198264
EMP_3728,11.75799412
EMP_3729,14.79236358
EMP_3730,7.064260668
EMP_3731,13.00155201
EMP_3732,9.234806887
EMP_3733,14.59491431
EMP_3734,14.59491431
EMP_3735,5.592189126
EMP_3736,10.11514073
EMP_3737,14.59491431
EMP_3738,9.234806887
EMP_3739,8.746742319
EMP_3740,5.09195065
EMP_3741,14.78355332
EMP_3742,14.74822519
EMP_3743,7.064260668
EMP_3744,11.60855469
EMP_3745,5.712403877
EMP_3746,9.234806887
EMP_3747,14.79236358
EMP_3748,5.592189126
EMP_3749,5.09195065
EMP_3750,9.138376727
EMP_3751,7.435543875
EMP_3752,14.4036382
EMP_3753,7.266257001
EMP_3754,7.404007889
EMP_3755,5.592189126
EMP_3756,5.09195065
EMP_3757,13.00155201
EMP_3758,11.75799412
EMP_3759,7.266257001
EMP_3760,5.848103943
EMP_3761,14.79236358
EMP_3762,13.00155201
EMP_3763,14.4036382
EMP_3764,10.11514073
EMP_3765,7.38832083
EMP_3766,10.11514073
EMP_3767,13.00155201
EMP_3768,5.072019591
EMP_3769,14.74822519
EMP_3770,7.435543875
EMP_3771,9.138376727
EMP_3772,7.404007889
EMP_3773,11.75799412
EMP_3774,13.10748609
EMP_3775,7.404007889
EMP_3776,9.034966147
EMP_3777,7.064260668
EMP_3778,14.61308375
EMP_3779,7.266257001
EMP_3780,9.234806887
EMP_3781,5.848103943
EMP_3782,7.887198264
EMP_3783,8.746742319
EMP_3784,9.024729155
EMP_3785,14.79236358
EMP_3786,11.15450122
EMP_3787,9.138376727
EMP_3788,7.71497065
EMP_3789,14.4036382
EMP_3790,7.71497065
EMP_3791,9.034966147
EMP_3792,6.076105172
EMP_3793,7.71497065
EMP_3794,7.71497065
EMP_3795,7.595735197
EMP_3796,14.74822519
EMP_3797,14.79236358
EMP_3798,7.435543875
EMP_3799,5.848103943
EMP_3800,7.595735197
EMP_3801,11.75799412
EMP_3802,8.746742319
EMP_3803,7.38832083
EMP_3804,14.74822519
EMP_3805,9.024729155
EMP_3806,11.60855469
EMP_3807,13.07424216
EMP_3808,14.4036382
EMP_3809,5.848103943
EMP_3810,5.450710168
EMP_3811,13.07424216
EMP_3812,7.064260668
EMP_3813,7.435543875
EMP_3814,7.404007889
EMP_3815,5.09195065
EMP_3816,9.034966147
EMP_3817,5.864863447
EMP_3818,5.072019591
EMP_3819,10.11514073
EMP_3820,5.09195065
EMP_3821,7.404007889
EMP_3822,9.234806887
EMP_3823,7.887198264
EMP_3824,10.11514073
EMP_3825,9.034966147
EMP_3826,5.592189126
EMP_3827,6.076105172
EMP_3828,9.024729155
EMP_3829,14.59491431
EMP_3830,5.712403877
EMP_3831,5.072019591
EMP_3832,10.11514073
EMP_3833,13.00155201
EMP_3834,7.38832083
EMP_3835,7.887198264
EMP_3836,13.24699305
EMP_3837,7.404007889
EMP_3838,14.59491431
EMP_3839,14.4036382
EMP_3840,11.75799412
EMP_3841,11.15450122
EMP_3842,7.71497065
EMP_3843,5.450710168
EMP_3844,9.024729155
EMP_3845,5.450710168
EMP_3846,13.07424216
EMP_3847,14.4036382
EMP_3848,7.404007889
EMP_3849,7.38832083
EMP_3850,5.072019591
EMP_3851,7.435543875
EMP_3852,14.59491431
EMP_3853,7.404007889
EMP_3854,13.00155201
EMP_3855,7.266257001
EMP_3856,5.848103943
EMP_3857,5.848103943
EMP_3858,13.07424216
EMP_3859,10.11514073
EMP_3860,7.064260668
EMP_3861,8.746742319
EMP_3862,11.60855469
EMP_3863,5.072019591
EMP_3864,5.864863447
EMP_3865,13.24699305
EMP_3866,5.450710168
EMP_3867,9.138376727
EMP_3868,13.10748609
EMP_3869,7.435543875
EMP_3870,5.09195065
EMP_3871,10.34363574
EMP_3872,10.34363574
EMP_3873,10.34363574
EMP_3874,14.78355332
EMP_3875,7.71497065
EMP_3876,14.79236358
EMP_3877,7.38832083
EMP_3878,14.78355332
EMP_3879,5.592189126
EMP_3880,14.78355332
EMP_3881,11.75799412
EMP_3882,7.266257001
EMP_3883,11.60855469
EMP_3884,5.864863447
EMP_3885,7.266257001
EMP_3886,14.61308375
EMP_3887,13.10748609
EMP_3888,5.09195065
EMP_3889,14.4036382
EMP_3890,9.138376727
EMP_3891,10.34363574
EMP_3892,13.07424216
EMP_3893,5.450710168
EMP_3894,14.59491431
EMP_3895,7.404007889
EMP_3896,7.38832083
EMP_3897,13.07424216
EMP_3898,10.11514073
EMP_3899,7.38832083
EMP_3900,14.61308375
EMP_3901,7.266257001
EMP_3902,7.404007889
EMP_3903,7.404007889
EMP_3904,14.78355332
EMP_3905,10.11514073
EMP_3906,5.592189126
EMP_3907,9.034966147
EMP_3908,9.024729155
EMP_3909,7.887198264
EMP_3910,7.38832083
EMP_3911,9.234806887
EMP_3912,5.848103943
EMP_3913,9.138376727
EMP_3914,9.024729155
EMP_3915,7.38832083
EMP_3916,13.00155201
EMP_3917,11.15450122
EMP_3918,14.4036382
EMP_3919,14.79236358
EMP_3920,7.887198264
EMP_3921,14.74822519
EMP_3922,14.74822519
EMP_3923,7.064260668
EMP_3924,9.234806887
EMP_3925,9.234806887
EMP_3926,13.24699305
EMP_3927,9.024729155
EMP_3928,14.4036382
EMP_3929,11.75799412
EMP_3930,14.78355332
EMP_3931,5.072019591
EMP_3932,5.848103943
EMP_3933,5.848103943
EMP_3934,11.15450122
EMP_3935,5.864863447
EMP_3936,14.59491431
EMP_3937,11.15450122
EMP_3938,14.4036382
EMP_3939,7.38832083
EMP_3940,5.592189126
EMP_3941,13.10748609
EMP_3942,5.072019591
EMP_3943,7.064260668
EMP_3944,7.887198264
EMP_3945,7.887198264
EMP_3946,6.076105172
EMP_3947,14.74822519
EMP_3948,7.064260668
EMP_3949,13.07424216
EMP_3950,13.10748609
EMP_3951,5.09195065
EMP_3952,9.024729155
EMP_3953,5.450710168
EMP_3954,5.09195065
EMP_3955,7.887198264
EMP_3956,11.15450122
EMP_3957,11.60855469
EMP_3958,9.024729155
EMP_3959,13.00155201
EMP_3960,8.746742319
EMP_3961,14.78355332
EMP_3962,9.034966147
EMP_3963,13.10748609
EMP_3964,5.09195065
EMP_3965,14.78355332
EMP_3966,9.138376727
EMP_3967,6.076105172
EMP_3968,7.404007889
EMP_3969,13.10748609
EMP_3970,7.38832083
EMP_3971,7.404007889
EMP_3972,7.887198264
EMP_3973,14.4036382
EMP_3974,6.076105172
EMP_3975,13.00155201
EMP_3976,9.034966147
EMP_3977,14.74822519
EMP_3978,7.71497065
EMP_3979,14.74822519
EMP_3980,7.71497065
EMP_3981,5.864863447
EMP_3982,9.138376727
EMP_3983,5.592189126
EMP_3984,14.59491431
EMP_3985,14.61308375
EMP_3986,13.07424216
EMP_3987,5.592189126
EMP_3988,14.78355332
EMP_3989,11.60855469
EMP_3990,6.076105172
EMP_3991,6.076105172
EMP_3992,5.592189126
EMP_3993,10.34363574
EMP_3994,13.07424216
EMP_3995,13.24699305
EMP_3996,7.404007889
EMP_3997,11.15450122
EMP_3998,14.59491431
EMP_3999,7.266257001
EMP_4000,10.34363574
EMP_4001,14.78355332
EMP_4002,7.887198264
EMP_4003,5.848103943
EMP_4004,11.60855469
EMP_4005,8.746742319
EMP_4006,5.848103943
EMP_4007,14.78355332
EMP_4008,7.38832083
EMP_4009,14.59491431
EMP_4010,5.848103943
EMP_4011,13.00155201
EMP_4012,5.450710168
EMP_4013,7.064260668
EMP_4014,13.00155201
EMP_4015,7.064260668
EMP_4016,9.138376727
EMP_4017,7.404007889
EMP_4018,7.595735197
EMP_4019,13.07424216
EMP_4020,14.79236358
EMP_4021,14.61308375
EMP_4022,6.076105172
EMP_4023,13.00155201
EMP_4024,7.435543875
EMP_4025,9.138376727
EMP_4026,7.887198264
EMP_4027,14.4036382
EMP_4028,13.10748609
EMP_4029,11.15450122
EMP_4030,10.11514073
EMP_4031,9.138376727
EMP_4032,13.07424216
EMP_4033,13.10748609
EMP_4034,5.450710168
EMP_4035,14.4036382
EMP_4036,11.75799412
EMP_4037,5.864863447
EMP_4038,5.864863447
EMP_4039,14.59491431
EMP_4040,5.712403877
EMP_4041,14.78355332
EMP_4042,9.024729155
EMP_4043,5.864863447
EMP_4044,6.076105172
EMP_4045,8.746742319
EMP_4046,10.11514073
EMP_4047,13.00155201
EMP_4048,11.15450122
EMP_4049,14.59491431
EMP_4050,7.064260668
EMP_4051,6.076105172
EMP_4052,14.78355332
EMP_4053,8.746742319
EMP_4054,9.024729155
EMP_4055,13.24699305
EMP_4056,5.450710168
EMP_4057,5.848103943
EMP_4058,5.864863447
EMP_4059,14.78355332
EMP_4060,14.61308375
EMP_4061,9.024729155
EMP_4062,7.71497065
EMP_4063,14.59491431
EMP_4064,5.712403877
EMP_4065,5.592189126
EMP_4066,10.11514073
EMP_4067,7.595735197
EMP_4068,7.71497065
EMP_4069,5.712403877
EMP_4070,7.404007889
EMP_4071,11.15450122
EMP_4072,14.78355332
EMP_4073,5.848103943
EMP_4074,7.064260668
EMP_4075,13.10748609
EMP_4076,14.4036382
EMP_4077,7.404007889
EMP_4078,7.064260668
EMP_4079,5.09195065
EMP_4080,11.60855469
EMP_4081,5.072019591
EMP_4082,7.595735197
EMP_4083,14.4036382
EMP_4084,7.266257001
EMP_4085,14.61308375
EMP_4086,7.887198264
EMP_4087,9.234806887
EMP_4088,14.78355332
EMP_4089,13.10748609
EMP_4090,14.74822519
EMP_4091,5.864863447
EMP_4092,9.234806887
EMP_4093,5.864863447
EMP_4094,9.024729155
EMP_4095,5.848103943
EMP_4096,7.064260668
EMP_4097,7.266257001
EMP_4098,7.887198264
EMP_4099,7.266257001
EMP_4100,10.34363574
EMP_4101,9.138376727
EMP_4102,14.74822519
EMP_4103,14.61308375
EMP_4104,14.59491431
EMP_4105,5.072019591
EMP_4106,14.61308375
EMP_4107,7.404007889
EMP_4108,7.71497065
EMP_4109,7.887198264
EMP_4110,14.61308375
EMP_4111,9.034966147
EMP_4112,5.09195065
EMP_4113,14.61308375
EMP_4114,10.11514073
EMP_4115,9.024729155
EMP_4116,7.266257001
EMP_4117,7.404007889
EMP_4118,9.024729155
EMP_4119,13.10748609
EMP_4120,9.138376727
EMP_4121,5.592189126
EMP_4122,9.034966147
EMP_4123,10.34363574
EMP_4124,13.07424216
EMP_4125,7.887198264
EMP_4126,5.450710168
EMP_4127,13.24699305
EMP_4128,7.71497065
EMP_4129,7.887198264
EMP_4130,9.034966147
EMP_4131,9.234806887
EMP_4132,7.71497065
EMP_4133,5.09195065
EMP_4134,5.848103943
EMP_4135,14.4036382
EMP_4136,14.61308375
EMP_4137,7.404007889
EMP_4138,13.00155201
EMP_4139,7.595735197
EMP_4140,7.595735197
EMP_4141,5.592189126
EMP_4142,5.864863447
EMP_4143,10.34363574
EMP_4144,8.746742319
EMP_4145,10.11514073
EMP_4146,8.746742319
EMP_4147,7.38832083
EMP_4148,7.064260668
EMP_4149,14.59491431
EMP_4150,11.60855469
EMP_4151,5.864863447
EMP_4152,7.404007889
EMP_4153,7.404007889
EMP_4154,5.450710168
EMP_4155,14.59491431
EMP_4156,13.00155201
EMP_4157,11.15450122
EMP_4158,5.072019591
EMP_4159,5.864863447
EMP_4160,6.076105172
EMP_4161,5.864863447
EMP_4162,11.60855469
EMP_4163,9.138376727
EMP_4164,5.712403877
EMP_4165,6.076105172
EMP_4166,5.09195065
EMP_4167,5.592189126
EMP_4168,5.592189126
EMP_4169,14.78355332
EMP_4170,6.076105172
EMP_4171,14.4036382
EMP_4172,14.4036382
EMP_4173,7.266257001
EMP_4174,10.34363574
EMP_4175,10.34363574
EMP_4176,6.076105172
EMP_4177,5.592189126
EMP_4178,13.10748609
EMP_4179,10.11514073
EMP_4180,9.024729155
EMP_4181,7.404007889
EMP_4182,13.10748609
EMP_4183,5.072019591
EMP_4184,5.072019591
EMP_4185,13.07424216
EMP_4186,5.592189126
EMP_4187,5.712403877
EMP_4188,13.10748609
EMP_4189,5.592189126
EMP_4190,7.435543875
EMP_4191,5.712403877
EMP_4192,14.61308375
EMP_4193,5.712403877
EMP_4194,7.887198264
EMP_4195,5.848103943
EMP_4196,6.076105172
EMP_4197,7.435543875
EMP_4198,14.59491431
EMP_4199,5.072019591
EMP_4200,5.072019591
EMP_4201,14.4036382
EMP_4202,10.34363574
EMP_4203,14.74822519
EMP_4204,7.266257001
EMP_4205,13.07424216
EMP_4206,7.064260668
EMP_4207,10.11514073
EMP_4208,14.59491431
EMP_4209,7.595735197
EMP_4210,11.15450122
EMP_4211,13.07424216
EMP_4212,7.404007889
EMP_4213,5.072019591
EMP_4214,9.138376727
EMP_4215,5.848103943
EMP_4216,10.11514073
EMP_4217,5.864863447
EMP_4218,9.234806887
EMP_4219,14.59491431
EMP_4220,5.09195065
EMP_4221,5.712403877
EMP_4222,5.09195065
EMP_4223,7.404007889
EMP_4224,7.064260668
EMP_4225,11.15450122
EMP_4226,14.79236358
EMP_4227,11.60855469
EMP_4228,9.024729155
EMP_4229,10.34363574
EMP_4230,11.75799412
EMP_4231,9.138376727
EMP_4232,5.592189126
EMP_4233,6.076105172
EMP_4234,7.38832083
EMP_4235,14.59491431
EMP_4236,5.848103943
EMP_4237,7.71497065
EMP_4238,5.712403877
EMP_4239,14.78355332
EMP_4240,5.848103943
EMP_4241,11.15450122
EMP_4242,5.712403877
EMP_4243,6.076105172
EMP_4244,5.450710168
EMP_4245,14.78355332
EMP_4246,8.746742319
EMP_4247,5.864863447
EMP_4248,10.11514073
EMP_4249,11.75799412
EMP_4250,7.38832083
EMP_4251,5.712403877
EMP_4252,13.07424216
EMP_4253,14.78355332
EMP_4254,8.746742319
EMP_4255,13.00155201
EMP_4256,5.592189126
EMP_4257,9.034966147
EMP_4258,9.034966147
EMP_4259,10.34363574
EMP_4260,9.234806887
EMP_4261,7.38832083
EMP_4262,14.79236358
EMP_4263,8.746742319
EMP_4264,14.4036382
EMP_4265,5.712403877
EMP_4266,7.266257001
EMP_4267,11.15450122
EMP_4268,11.60855469
EMP_4269,9.138376727
EMP_4270,7.38832083
EMP_4271,13.24699305
EMP_4272,14.78355332
EMP_4273,5.072019591
EMP_4274,11.60855469
EMP_4275,9.024729155
EMP_4276,5.864863447
EMP_4277,14.79236358
EMP_4278,5.712403877
EMP_4279,7.404007889
EMP_4280,13.07424216
EMP_4281,7.887198264
EMP_4282,14.59491431
EMP_4283,9.138376727
EMP_4284,13.00155201
EMP_4285,5.864863447
EMP_4286,14.61308375
EMP_4287,7.71497065
EMP_4288,7.595735197
EMP_4289,6.076105172
EMP_4290,7.887198264
EMP_4291,11.75799412
EMP_4292,9.034966147
EMP_4293,10.34363574
EMP_4294,14.79236358
EMP_4295,7.38832083
EMP_4296,11.75799412
EMP_4297,9.234806887
EMP_4298,10.11514073
EMP_4299,14.59491431
EMP_4300,14.79236358
EMP_4301,7.266257001
EMP_4302,13.00155201
EMP_4303,13.24699305
