DIM,Task,APPROVAL,21-Nov,21-Dec,22-Jan,22-Feb,22-Mar,22-Apr,22-May,22-Jun,22-Jul,22-Aug,22-Sep,22-Oct,22-Nov,22-Dec,23-Jan,23-Feb
Technical,TASK_T0716,Completed,17.6,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0718,Completed,7.74,7.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0221,Completed,49.5,47.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0306,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,48.23,22.84,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,116.77,134.66,139.7,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0433,Completed,20.6,19.67,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0514,Completed,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0753,Completed,17.46,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0799,Completed,6.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0590,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,155.1,148.05,141,141,162.15,141,141,155.1,148.05,162.15,0,0,0,0,0,0
Remaining,,,9.9,9.45,9,9,10.35,9,9,9.9,9.45,10.35,165,157.5,165,150,157.5,150
Technical,TASK_T0046,Completed,155.1,148.05,141,141,162.15,141,141,155.1,148.05,162.15,0,0,0,0,0,0
EMP_0133,,,,,,,,,,,,,,,,,,
Contracted Hours,,,176,168,160,160,184,160,160,176,168,184,176,168,176,160,168,160
Allocated Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Remaining,,,11,10.5,10,10,11.5,10,10,11,10.5,11.5,11,10.5,11,10,10.5,10
Technical,,Completed,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0659,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,184.43,160.32,152.69,152.69,168.69,11.69,11.69,12.86,12.27,13.44,12.86,12.27,12.86,11.69,0,0
Remaining,,,-19.43,-2.82,-2.69,-2.69,3.81,138.31,138.31,152.14,145.23,159.06,152.14,145.23,152.14,138.31,157.5,150
Technical,TASK_T0433,Completed,6.6,6.3,6,6,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0884,Completed,148.5,141.75,135,135,155.25,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0799,Completed,16.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Planning,TASK_T0885,,12.86,12.27,11.69,11.69,13.44,11.69,11.69,12.86,12.27,13.44,12.86,12.27,12.86,11.69,0,0
EMP_0251,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,53.08,50.66,48.25,48.25,55.49,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,111.92,106.84,101.75,101.75,117.01,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0801,Completed,53.08,50.66,48.25,48.25,55.49,0,0,0,0,0,0,0,0,0,0,0
EMP_0692,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,108.06,32,29.09,4.36,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,56.94,125.5,120.91,145.64,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0818,Completed,28.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0820,Completed,32,30.55,29.09,4.36,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0805,Completed,32,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0816,Completed,15.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0577,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,215.44,175.13,100.17,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,-50.44,-17.63,49.83,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0824,Completed,34.22,32.67,9.33,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0807,Completed,13.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0804,Completed,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0817,Completed,88,84,64,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0815,Completed,35.2,28.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0829,Completed,31.08,29.67,26.84,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0813,Completed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0670,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,45,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,133.96,88.5,69.75,258.15,155.93,90.75,72,0,0,0,0,0,0,0,0,0
Remaining,,,31.04,69,-24.75,-108.15,16.57,59.25,78,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0297,Completed,18.75,4.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0715,Completed,5.88,0,2.25,7.5,8.63,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0349,Completed,0,0,0,68.4,82.8,72,72,0,0,0,0,0,0,0,0,0
Technical,TASK_T0751,Completed,8.25,7.88,2.25,7.5,8.63,7.5,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0776,Completed,16.5,23.63,6.75,22.5,25.88,11.25,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0392,Completed,18,4.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0380,Completed,49.5,47.25,13.5,2.25,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0066,Completed,6.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0740,Completed,0,0,45,150,30,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0046,Completed,10.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0722,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,173.25,165.38,150,150,172.5,150,0,0,0,0,0,0,0,0,0,0
Remaining,,,-8.25,-7.88,0,0,0,0,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0884,Completed,8.25,7.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0811,Completed,165,157.5,150,150,172.5,150,0,0,0,0,0,0,0,0,0,0
EMP_0664,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,149.68,153.86,199.54,238.59,266.42,128.58,113.43,124.77,90.75,64.89,62.07,59.25,62.07,56.43,59.25,56.43
Remaining,,,15.32,3.64,-49.54,-88.59,-93.92,21.42,36.57,40.23,66.75,107.61,102.93,98.25,102.93,93.57,98.25,93.57
Technical,TASK_T0499,Completed,0,0,45.14,56.43,64.89,56.43,56.43,62.07,59.25,64.89,62.07,59.25,62.07,56.43,59.25,56.43
Technical,TASK_T0496,Completed,0,0,1.27,1.27,1.46,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0516,Completed,0,0,22.5,52.5,65.55,57,57,62.7,31.5,0,0,0,0,0,0,0
Technical,TASK_T0495,Completed,1.33,4,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0200,Completed,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0794,Completed,0,0,1.97,2.46,0.49,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0206,Completed,2.38,2.63,2.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0795,Completed,0,1.7,2.42,2.42,1.45,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0205,Completed,0,0,0.38,2.54,2.92,2.16,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0849,Completed,115.5,110.25,105,105,120.75,5.25,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0494,Completed,0,2.85,3.17,3.17,3.64,3.17,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0493,Completed,0.7,1.47,1.4,1.4,1.61,1.4,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0490,Completed,1.47,1.4,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0201,Completed,0.76,2.67,2.54,2.03,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0969,Completed,24.75,16.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0492,Completed,0,2.85,3.17,3.17,3.64,3.17,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0203,Completed,2.79,2.67,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0207,Completed,0,0,3.31,5.69,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0371,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,60,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,143.28,41.07,116.93,131.68,146.53,92.68,81.37,86.35,78.81,86.32,82.57,81.06,50.35,19.78,6.06,5.78
Remaining,,,21.72,18.93,33.07,18.32,25.97,57.32,68.63,78.65,78.69,86.18,82.43,76.44,114.65,130.22,151.44,144.22
Technical,TASK_T0925,Completed,0,1.81,7.24,3.98,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0921,Completed,50.46,4.24,41.98,37.62,1.5,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0224,Completed,16.5,6,15,15,17.25,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0718,Completed,8.76,3.24,6.3,6.2,10.2,3.4,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0928,Completed,21.05,4.8,12.15,22.65,28.54,8.38,5.78,6.35,6.06,6.64,6.35,6.06,6.35,5.78,6.06,5.78
Technical,TASK_T0709,Completed,2.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0927,Completed,34.88,19.68,29.26,41.23,84.04,75.9,75.59,80,72.75,79.68,76.21,75,44,14,0,0
Technical,TASK_T0923,Completed,6.6,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0922,Completed,2.2,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0688,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,58.44,72.46,107.08,101.73,172.58,132.55,122.84,115.5,20.25,17.25,16.5,15.75,0,0,0,0
Remaining,,,106.56,85.04,42.92,48.27,-0.08,17.45,27.16,49.5,137.25,155.25,148.5,141.75,165,150,157.5,150
Technical,TASK_T0517,Completed,8.52,8.13,7.75,7.75,8.28,7.56,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0516,Completed,0,0,0,0,103.5,90,90,99,4.5,0,0,0,0,0,0,0
Technical,TASK_T0200,Completed,0,0.91,6.04,6.04,6.94,6.04,6.04,0,0,0,0,0,0,0,0,0
Technical,TASK_T0794,Completed,0,0,10.67,12.8,0.53,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0206,Completed,2.38,2.63,2.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0202,Completed,6.29,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0795,Completed,0,3.86,5.19,5.19,5.97,5.19,5.19,0,0,0,0,0,0,0,0,0
Technical,TASK_T0512,Completed,0,5.4,13.5,13.5,9.45,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0204,Completed,0,5.95,6.61,6.61,7.6,6.61,6.61,0,0,0,0,0,0,0,0,0
Technical,TASK_T0205,Completed,0,0,0.38,2.54,2.92,2.16,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0208,Completed,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0201,Completed,0.76,2.67,2.54,2.03,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0225,Completed,28.14,26.86,25.58,25.58,17.25,15,15,16.5,15.75,17.25,16.5,15.75,0,0,0,0
Technical,TASK_T0203,Completed,5.59,5.33,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0134,Completed,6.77,5.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0207,Completed,0,0,3.31,5.69,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0285,Completed,0,4.05,13.5,13.5,10.12,0,0,0,0,0,0,0,0,0,0,0
EMP_0533,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,182.01,139.91,15.75,128.73,146.52,25.06,11.86,6.8,6.49,7.11,6.8,6.49,5.87,0,0,0
Remaining,,,-17.01,17.59,134.25,21.27,25.98,124.94,138.14,158.2,151.01,165.39,158.2,151.01,159.13,150,157.5,150
Technical,TASK_T0248,Completed,0,0,0,4.13,11.87,10.32,5.68,0,0,0,0,0,0,0,0,0
Technical,TASK_T0858,Completed,14.85,14.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0707,Completed,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0706,Completed,97.47,93.03,0,83.72,96.28,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0711,Completed,1.93,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0441,Completed,6.85,6.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0867,Completed,4.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0712,Completed,2.3,2.2,0,11.63,13.37,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0429,Completed,10.83,5.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0716,Completed,0,0,0,4.95,7.11,6.18,6.18,6.8,6.49,7.11,6.8,6.49,5.87,0,0,0
Technical,TASK_T0708,Completed,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0019,Completed,13.2,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0713,Completed,8.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0714,Completed,7,7.64,8.75,8.75,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0924,Completed,0,0,7,15.56,17.89,8.56,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0710,Completed,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0597,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,157.5,150,150,172.5,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,0,0,0,0,0,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0884,Completed,165,157.5,150,150,172.5,0,0,0,0,0,0,0,0,0,0,0
EMP_0032,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,95.59,115.95,106.82,124.51,103.67,21.86,0,0,0,0,0,0,0,0,0,0
Remaining,,,69.41,41.55,43.18,25.49,68.83,128.14,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0524,Completed,26.4,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0725,Completed,0,0,9.46,21.02,24.17,11.56,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0905,Completed,18.15,17.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0242,Completed,3.52,4.38,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0527,Completed,0,14.63,19.5,19.5,5.85,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0857,Completed,0,4.51,11.27,11.27,12.96,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0473,Completed,24.79,20.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0512,Completed,0,10.8,27,27,18.9,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0924,Completed,0,0,8.43,18.73,21.54,10.3,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0395,Completed,7.45,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0923,Completed,15.28,14.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0903,Completed,0,8.1,27,27,20.25,0,0,0,0,0,0,0,0,0,0,0
EMP_0149,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,98.32,60.3,32.85,42.4,22.42,19.5,8.77,0,0,0,0,0,0,0,0,0
Remaining,,,66.68,97.2,117.15,107.6,150.08,130.5,141.22,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0014,Completed,2.35,12.33,11.75,10.57,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0279,Completed,0,0,0,10.72,22.42,19.5,8.77,0,0,0,0,0,0,0,0,0
Technical,TASK_T0278,Completed,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0964,Completed,7.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0855,Completed,26.4,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0754,Completed,23.22,22.16,21.11,21.11,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0555,Completed,22,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0433,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,95.18,89.75,92.51,109.09,85.08,35.92,8.4,0,0,0,0,0,0,0,0,0
Remaining,,,69.82,67.75,57.49,40.91,87.42,114.08,141.6,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0715,Completed,0,0,9.9,11.49,7.6,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0935,Completed,0,16.2,27,27,12.15,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0742,Completed,17.9,10.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0702,Completed,12.52,3.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0231,Completed,0,3.6,9,9,6.3,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0230,Completed,8.8,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0705,Completed,6.8,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0691,Completed,0,0,9.2,10.6,8,1.2,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0454,Completed,0,0,0,6.3,12.07,10.5,3.15,0,0,0,0,0,0,0,0,0
Technical,TASK_T0017,Completed,15.4,4.6,6.4,1.2,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0227,Completed,0,0,6.3,10.5,12.07,4.72,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0802,Completed,0,0,2.4,12,13.8,9,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0029,Completed,0,0,0,4.2,12.07,10.5,5.25,0,0,0,0,0,0,0,0,0
Technical,TASK_T0014,Completed,2.22,11.67,11.11,10,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0926,Completed,7.54,8.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0716,Completed,16.4,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0978,Completed,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0904,Completed,6.6,12.4,10.2,5.8,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0284,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,269.56,196.55,165.72,197.97,248.24,201.1,177,194.7,107.1,0,0,0,0,0,0,0
Remaining,,,-104.56,-39.05,-15.72,-47.97,-75.74,-51.1,-27,-29.7,50.4,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0499,Completed,0,0,24.1,24.1,27.71,24.1,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0780,Completed,18.15,17.32,16.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0195,Completed,82.5,78.75,75,75,86.25,75,75,82.5,78.75,0,0,0,0,0,0,0
Technical,TASK_T0194,Completed,5.91,5.64,5.37,5.37,6.17,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0953,Completed,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0185,Completed,5.91,5.64,5.37,5.37,6.17,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0526,Completed,9.61,9.17,8.74,8.74,0.44,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0502,Completed,14.85,14.17,13.5,13.5,15.52,13.5,13.5,14.85,14.17,0,0,0,0,0,0,0
Technical,TASK_T0260,Completed,4.01,3.83,3.65,3.65,4.19,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0501,Completed,14.85,14.17,13.5,13.5,15.52,13.5,13.5,14.85,14.17,0,0,0,0,0,0,0
Technical,TASK_T0572,Completed,13.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0969,Completed,49.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0318,Completed,0,0,0,41.25,86.25,75,75,82.5,0,0,0,0,0,0,0,0
Technical,,Completed,49.5,47.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0550,,,,,,,,,,,,,,,,,,
Contracted Hours,,,0,0,22.5,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,0,0,22.5,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0791,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,175.5,167.52,151.27,151.27,173.96,16.27,16.27,17.9,17.08,18.71,17.9,17.08,17.9,16.27,0,0
Remaining,,,-10.5,-10.02,-1.27,-1.27,-1.46,133.73,133.73,147.1,140.42,153.79,147.1,140.42,147.1,133.73,157.5,150
Technical,TASK_T0884,Completed,148.5,141.75,135,135,155.25,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0978,Completed,9.1,8.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Planning,TASK_T0885,,17.9,17.08,16.27,16.27,18.71,16.27,16.27,17.9,17.08,18.71,17.9,17.08,17.9,16.27,0,0
EMP_0743,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0,165,165,172.5,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,157.5,-15,-15,0,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0120,Completed,0,0,150,150,172.5,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0889,Completed,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0106,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,330,311.25,150,52.5,172.5,150,150,165,157.5,172.5,165,157.5,165,150,0,0
Remaining,,,-165,-153.75,0,97.5,0,0,0,0,0,0,0,0,0,0,157.5,150
Technical,TASK_T0299,Completed,165,112.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0888,Completed,0,41.25,150,52.5,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0752,Completed,165,157.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0889,Completed,0,0,0,0,172.5,150,150,165,157.5,172.5,165,157.5,165,150,0,0
EMP_0105,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,83.42,79.63,67.5,67.5,77.63,67.5,67.5,74.25,70.88,34.5,0,0,0,0,0,0
Remaining,,,81.58,77.88,82.5,82.5,94.88,82.5,82.5,90.75,86.63,138,165,157.5,165,150,157.5,150
Technical,TASK_T0039,Completed,9.17,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0739,Completed,41.25,39.38,37.5,37.5,43.13,37.5,37.5,41.25,39.38,0,0,0,0,0,0,0
Technical,TASK_T0046,Completed,33,31.5,30,30,34.5,30,30,33,31.5,34.5,0,0,0,0,0,0
EMP_0172,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,40.99,39.13,0,33.41,38.42,33.41,33.41,13.36,0,0,0,0,0,0,0,0
Remaining,,,124.01,118.37,150,116.59,134.08,116.59,116.59,151.64,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0827,Completed,0,0,0,33.41,38.42,33.41,33.41,13.36,0,0,0,0,0,0,0,0
Technical,TASK_T0803,Completed,40.99,39.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0737,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,47.99,32.12,103.53,170.39,151.59,60.75,41.5,45.65,43.58,47.73,45.65,43.58,45.65,41.5,43.58,41.5
Remaining,,,117.01,125.38,46.47,-20.39,20.91,89.25,108.5,119.35,113.92,124.77,119.35,113.92,119.35,108.5,113.92,108.5
Technical,TASK_T0868,Completed,0,0,33.75,45,51.75,13.5,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0938,Completed,0,0,13.02,16.27,18.06,0.65,0,0,0,0,0,0,0,0,0,0
